Season,Name,Team,Season,PA,AVG,BB%,K%,OBP,SLG,OPS,ISO,BABIP,O-Swing% (sc),Z-Contact% (sc),Barrel%,HardHit%,EV,wOBA,xwOBA,NameASCII,PlayerId,MLBAMID
2021,"Luis Rengifo","LAA",2021,190,0.201149425,0.047368421,0.2,0.245989304,0.310344827,0.556334131,0.109195402,0.219696969,0.31818182,0.824,0.06382979,0.26950355,85.84191176470588,0.24365572750887132,0.29318351541610965,"Luis Rengifo",19858,650859
2022,"Luis Rengifo","LAA",2022,511,0.26380368,0.033268101,0.154598825,0.294117647,0.429447852,0.723565499,0.165644172,0.284987277,0.37191854,0.87969925,0.05352798,0.33576642,86.86968024144254,0.3136912731563344,0.2963166779162837,"Luis Rengifo",19858,650859
2023,"Luis Rengifo","LAA",2023,445,0.26395939,0.092134831,0.184269662,0.339325842,0.444162436,0.783488278,0.180203046,0.293333333,0.28971963,0.85445205,0.07594937,0.36392405,89.0746819911859,0.3388325566656134,0.32370012456720526,"Luis Rengifo",19858,650859
2024,"Luis Rengifo","LAA",2024,304,0.300353356,0.052631578,0.144736842,0.346534653,0.41696113,0.763495783,0.116607774,0.339055793,0.35663082,0.87623762,0.025,0.325,87.02384610355648,0.3346977892881966,0.2949995538189073,"Luis Rengifo",19858,650859
2025,"Luis Rengifo","LAA",2025,541,0.23752495,0.060998151,0.192236598,0.287037037,0.335329341,0.622366378,0.097804391,0.281329923,0.3157339,0.87210884,0.04987531,0.32668329,87.13914535984848,0.274826556775305,0.30499352664309365,"Luis Rengifo",19858,650859
2020,"Luis Robert Jr.","CHW",2020,227,0.232673267,0.088105726,0.321585903,0.302222222,0.435643564,0.737865786,0.202970297,0.3,0.37787056,0.72,0.12781955,0.39849624,87.94806050145348,0.31595782385932075,0.32921374539088777,"Luis Robert Jr.",20043,673357
2021,"Luis Robert Jr.","CHW",2021,296,0.338181818,0.047297297,0.206081081,0.378378378,0.567272727,0.945651105,0.229090909,0.394088669,0.39705882,0.84673367,0.125,0.44444444,91.17819720082939,0.39890533827118957,0.3875155069423794,"Luis Robert Jr.",20043,673357
2022,"Luis Robert Jr.","CHW",2022,401,0.284210526,0.042394014,0.19201995,0.319201995,0.426315789,0.745517784,0.142105263,0.328767123,0.41388889,0.86817326,0.08881579,0.42763158,89.304931640625,0.324228770583868,0.33095134735107423,"Luis Robert Jr.",20043,673357
2023,"Luis Robert Jr.","CHW",2023,595,0.263736263,0.050420168,0.28907563,0.315254237,0.542124542,0.857378779,0.278388279,0.313609467,0.38620072,0.8119859,0.15223097,0.41732283,89.07119791666666,0.35812751604960513,0.3497716302741064,"Luis Robert Jr.",20043,673357
2024,"Luis Robert Jr.","CHW",2024,425,0.223918575,0.065882352,0.331764705,0.278301886,0.37913486,0.657436746,0.155216285,0.30962343,0.35585042,0.81753131,0.0984252,0.40551181,90.06349206349206,0.28526280544945415,0.2789472457632033,"Luis Robert Jr.",20043,673357
2025,"Luis Robert Jr.","CHW",2025,431,0.222513089,0.092807424,0.259860788,0.297423887,0.363874345,0.661298232,0.141361256,0.274131274,0.32100396,0.80877193,0.10108303,0.41155235,89.36014616005535,0.289242556072631,0.3295337261181872,"Luis Robert Jr.",20043,673357
2016,"Luis Sardinas","- - -",2016,197,0.244444444,0.060913705,0.243654822,0.295336787,0.355555555,0.650892342,0.111111111,0.3125,0.34883721,0.8458498,0.02205882,0.25735294,87.40464889171511,0.27897781635585583,0.24654477707883146,"Luis Sardinas",13153,596143
2021,"Luis Torrens","SEA",2021,378,0.242774566,0.074074074,0.261904761,0.298941798,0.430635838,0.729577636,0.187861272,0.293617021,0.26896552,0.8172888,0.104,0.432,90.90685641381049,0.3112206398966458,0.3180007731660883,"Luis Torrens",15905,620443
2022,"Luis Torrens","SEA",2022,166,0.225165562,0.072289156,0.301204819,0.28313253,0.298013245,0.581145775,0.072847683,0.31,0.28025478,0.86521739,0.04854369,0.46601942,90.26078048406863,0.26117934986769437,0.28407964995413115,"Luis Torrens",15905,620443
2025,"Luis Torrens","NYM",2025,283,0.226053639,0.067137809,0.197879858,0.283687943,0.344827586,0.628515529,0.118773947,0.27,0.28256071,0.87688442,0.10679612,0.48058252,90.62878239329268,0.2776429944850029,0.3501779001655308,"Luis Torrens",15905,620443
2019,"Luis Urías","SDP",2019,249,0.223255813,0.100401606,0.224899598,0.329317269,0.325581395,0.654898664,0.102325582,0.283870967,0.232,0.82649842,0.04402516,0.31446541,87.28025477707007,0.29392383041152037,0.3065295065602949,"Luis Urias",16622,649966
2021,"Luis Urías","MIL",2021,570,0.248979591,0.110526315,0.203508771,0.344522968,0.444897959,0.789420927,0.195918368,0.279661016,0.24452555,0.85859873,0.09186352,0.4015748,87.9273250994695,0.34041283450372267,0.33324040739828487,"Luis Urias",16622,649966
2022,"Luis Urías","MIL",2022,472,0.238916256,0.105932203,0.209745762,0.334745762,0.403940886,0.738686648,0.16502463,0.273648648,0.22619048,0.81987578,0.08333333,0.3525641,87.26999747983871,0.32678095731189694,0.3263075483606217,"Luis Urias",16622,649966
2023,"Luis Urías","- - -",2023,177,0.194444444,0.118644067,0.231638418,0.337142857,0.298611111,0.635753968,0.104166667,0.25,0.2367688,0.83809524,0.05714286,0.2952381,84.9466043120449,0.29781178644725254,0.29661151341029574,"Luis Urias",16622,649966
2025,"Luis Urías","ATH",2025,330,0.229965156,0.093939393,0.136363636,0.314984709,0.337979094,0.652963803,0.108013938,0.244725738,0.22071307,0.91885442,0.03629032,0.2983871,86.18448660714286,0.2930759508675391,0.30391863435051125,"Luis Urias",16622,649966
2015,"Luis Valbuena","HOU",2015,493,0.223502304,0.101419878,0.215010141,0.310344827,0.437788018,0.748132845,0.214285714,0.235294117,0.26177024,0.84272997,0.08761329,0.39274924,89.49357917622324,0.32474350541587765,0.33446029943922545,"Luis Valbuena",4969,472528
2016,"Luis Valbuena","HOU",2016,342,0.260273972,0.12865497,0.236842105,0.356932153,0.458904109,0.815836262,0.198630137,0.315,0.21681997,0.83932347,0.07407407,0.31018519,87.43398822352216,0.35054147119691886,0.32311128193121913,"Luis Valbuena",4969,472528
2017,"Luis Valbuena","LAA",2017,401,0.198847262,0.119700748,0.264339152,0.294264339,0.432276657,0.726540996,0.233429395,0.209821428,0.23222749,0.80144404,0.1097561,0.33333333,87.48811315317623,0.3084668728709221,0.3148601474474423,"Luis Valbuena",4969,472528
2018,"Luis Valbuena","LAA",2018,288,0.19924812,0.065972222,0.347222222,0.253472222,0.334586466,0.588058688,0.135338346,0.276729559,0.27195946,0.77314815,0.10119048,0.41071429,89.65514914772727,0.25276896179768077,0.2560765296747322,"Luis Valbuena",4969,472528
2025,"Luisangel Acuña","NYM",2025,193,0.234285714,0.067357512,0.191709844,0.293193717,0.274285714,0.567479431,0.04,0.294964028,0.31360947,0.90178571,0.0141844,0.35460993,87.88863488399622,0.25758891392752764,0.2771496874220828,"Luisangel Acuna",26548,682668
2025,"Luke Keaschall","MIN",2025,207,0.302197802,0.091787439,0.140096618,0.381642512,0.445054945,0.826697457,0.142857143,0.34,0.21288515,0.88306452,0.05194805,0.31168831,86.23137510212419,0.36268378254296124,0.328990586138002,"Luke Keaschall",33321,807712
2018,"Luke Maile","TOR",2018,231,0.247524752,0.108225108,0.29004329,0.333333333,0.366336633,0.699669966,0.118811881,0.350746268,0.25630252,0.8041958,0.05109489,0.43065693,89.26861171304745,0.3099065244971932,0.28927533038250813,"Luke Maile",13355,571912
2022,"Luke Maile","CLE",2022,206,0.220994475,0.092233009,0.262135922,0.300970873,0.32596685,0.626937723,0.104972375,0.291338582,0.26165803,0.85447761,0.05384615,0.25384615,84.48922776442308,0.2812695124195617,0.263484343741704,"Luke Maile",13355,571912
2023,"Luke Maile","CIN",2023,199,0.234636871,0.070351758,0.246231155,0.308080808,0.391061452,0.69914226,0.156424581,0.29032258,0.26203209,0.83884298,0.10687023,0.33587786,87.67054263565892,0.3069737827537036,0.31520034327651514,"Luke Maile",13355,571912
2024,"Luke Maile","CIN",2024,154,0.177777777,0.084415584,0.337662337,0.267973856,0.251851851,0.519825707,0.074074074,0.268292682,0.26397516,0.85643564,0.03529412,0.24705882,84.73252776731928,0.2407010914453494,0.2380483024998715,"Luke Maile",13355,571912
2023,"Luke Raley","TBR",2023,406,0.249299719,0.068965517,0.315270935,0.333333333,0.490196078,0.823529411,0.240896359,0.330188679,0.32035176,0.78413284,0.12931034,0.45689655,91.07256810011062,0.35253314677579906,0.32693673593026623,"Luke Raley",19354,670042
2024,"Luke Raley","SEA",2024,455,0.242574257,0.059340659,0.296703296,0.3200883,0.462871287,0.782959587,0.22029703,0.305220883,0.27527406,0.79393939,0.10989011,0.41758242,90.08153545673076,0.3390953546065105,0.3155994965073275,"Luke Raley",19354,670042
2025,"Luke Raley","SEA",2025,219,0.202185792,0.08675799,0.292237442,0.319444444,0.311475409,0.630919853,0.109289617,0.284482758,0.28855721,0.72590361,0.10569106,0.42276423,89.52991452991454,0.2905255580941836,0.3201778199937608,"Luke Raley",19354,670042
2018,"Luke Voit","- - -",2018,161,0.321678321,0.105590062,0.267080745,0.397515527,0.671328671,1.068844198,0.34965035,0.364705882,0.24483776,0.76923077,0.2,0.54,92.99599792480468,0.4472594938663222,0.43998241424560547,"Luke Voit",14811,572228
2019,"Luke Voit","NYY",2019,510,0.263403263,0.139215686,0.278431372,0.378431372,0.463869463,0.842300835,0.2004662,0.344569288,0.22757318,0.78401122,0.13888889,0.42361111,89.85347493489583,0.35981298138306833,0.36821710781788264,"Luke Voit",14811,572228
2020,"Luke Voit","NYY",2020,234,0.276995305,0.072649572,0.23076923,0.337606837,0.610328638,0.947935475,0.333333333,0.268115942,0.28479657,0.83577713,0.13125,0.4,88.9025291732595,0.3933207703451825,0.38871600710112475,"Luke Voit",14811,572228
2021,"Luke Voit","NYY",2021,241,0.239436619,0.087136929,0.307053941,0.327800829,0.436619718,0.764420547,0.197183099,0.3125,0.26624738,0.70194986,0.15827338,0.51798561,90.73985224184783,0.3321184812739677,0.3622579089665817,"Luke Voit",14811,572228
2022,"Luke Voit","- - -",2022,568,0.226,0.096830985,0.315140845,0.308098591,0.402,0.710098591,0.176,0.298360655,0.29641965,0.74907749,0.14678899,0.44342508,89.79541164946484,0.3113860574138648,0.32233980639691495,"Luke Voit",14811,572228
2018,"Magneuris Sierra","MIA",2018,156,0.19047619,0.038461538,0.25,0.222222222,0.210884353,0.433106575,0.020408163,0.259259259,0.39310345,0.90449438,0,0.14414414,83.57340321642288,0.19195882113356338,0.20315035184224448,"Magneuris Sierra",17023,642423
2021,"Magneuris Sierra","MIA",2021,225,0.229665071,0.066666666,0.222222222,0.28125,0.267942583,0.549192583,0.038277512,0.301886792,0.30870712,0.87741935,0,0.1875,82.31612903225806,0.23940003595568918,0.23992186594227133,"Magneuris Sierra",17023,642423
2015,"Maikel Franco","PHI",2015,335,0.279605263,0.07761194,0.15522388,0.343283582,0.496710526,0.839994108,0.217105263,0.297071129,0.29440789,0.86734694,0.05928854,0.3715415,88.87125189777328,0.3597073358100456,0.33369343142261565,"Maikel Franco",12179,596748
2016,"Maikel Franco","PHI",2016,630,0.254733218,0.063492063,0.168253968,0.306349206,0.426850258,0.733199464,0.17211704,0.27092511,0.325,0.86219975,0.06889353,0.40709812,89.53037645042194,0.31118194421642664,0.3181743436646693,"Maikel Franco",12179,596748
2017,"Maikel Franco","PHI",2017,623,0.229565217,0.065810593,0.152487961,0.280898876,0.408695652,0.689594528,0.179130435,0.234273318,0.28085106,0.83828775,0.05979381,0.3628866,88.82132343426501,0.29187327815640357,0.30250811036736447,"Maikel Franco",12179,596748
2018,"Maikel Franco","PHI",2018,465,0.270207852,0.062365591,0.133333333,0.313978494,0.466512702,0.780491196,0.19630485,0.269886363,0.31365314,0.84966216,0.06417112,0.33957219,88.0560667958221,0.3282831028819605,0.30368498079069367,"Maikel Franco",12179,596748
2019,"Maikel Franco","PHI",2019,428,0.233933161,0.084112149,0.142523364,0.296728971,0.408740359,0.70546933,0.174807198,0.235668789,0.34509804,0.86964981,0.0694864,0.3836858,89.05211884469696,0.28107096790393,0.29758092468860103,"Maikel Franco",12179,596748
2020,"Maikel Franco","KCR",2020,243,0.278026905,0.065843621,0.1563786,0.320987654,0.457399103,0.778386757,0.179372198,0.298342541,0.31048387,0.83911672,0.05820106,0.38624339,86.6957250584893,0.3291765776547519,0.30701735814412434,"Maikel Franco",12179,596748
2021,"Maikel Franco","BAL",2021,403,0.209549071,0.049627791,0.166253101,0.253101736,0.355437665,0.608539401,0.145888594,0.225165562,0.34139785,0.85862786,0.05111821,0.33865815,88.20223891773163,0.2625920632045263,0.26994575519419783,"Maikel Franco",12179,596748
2022,"Maikel Franco","WSN",2022,388,0.229110512,0.030927835,0.193298969,0.255154639,0.342318059,0.597472698,0.113207547,0.262068965,0.38197425,0.82150101,0.04682274,0.34448161,87.00946209881756,0.26080005285666163,0.2723775492086039,"Maikel Franco",12179,596748
2023,"Maikel Garcia","KCR",2023,515,0.271551724,0.073786407,0.22330097,0.322957198,0.35775862,0.680715818,0.086206896,0.343661971,0.20920044,0.87594554,0.03888889,0.50555556,91.83295554577465,0.2987392431103302,0.3190378088307241,"Maikel Garcia",22715,672580
2024,"Maikel Garcia","KCR",2024,626,0.231304347,0.067092651,0.164536741,0.281350482,0.332173913,0.613524395,0.100869566,0.268085106,0.21502347,0.90736041,0.03742204,0.42827443,90.38224266649048,0.27008225181861706,0.3001840965540846,"Maikel Garcia",22715,672580
2025,"Maikel Garcia","KCR",2025,666,0.285714285,0.093093093,0.126126126,0.35143288,0.448739495,0.800172375,0.16302521,0.308,0.2014197,0.92081737,0.05587669,0.45086705,91.33424810420743,0.3469166127265309,0.3441377255992341,"Maikel Garcia",22715,672580
2016,"Mallex Smith","ATL",2016,215,0.238095238,0.093023255,0.223255813,0.316037735,0.365079365,0.6811171,0.126984127,0.302158273,0.2697201,0.83196721,0.02758621,0.22068966,85.86198185692149,0.29953520787212085,0.2778044238532941,"Mallex Smith",13608,605480
2017,"Mallex Smith","TBR",2017,282,0.26953125,0.081560283,0.219858156,0.328571428,0.35546875,0.684040178,0.0859375,0.347150259,0.26209677,0.80862534,0.01522843,0.16751269,81.22711974752825,0.3006472764270646,0.26024852248857605,"Mallex Smith",13608,605480
2018,"Mallex Smith","TBR",2018,544,0.295833333,0.086397058,0.180147058,0.366852886,0.40625,0.773102886,0.110416667,0.366492146,0.25025536,0.82437746,0.01534527,0.23017903,85.79357975434492,0.3394440960839696,0.30209114506559553,"Mallex Smith",13608,605480
2019,"Mallex Smith","SEA",2019,566,0.22745098,0.074204946,0.249116607,0.29964539,0.335294117,0.634939507,0.107843137,0.302197802,0.27516159,0.80500659,0.02150538,0.19892473,85.19309500172652,0.2778838928921003,0.2557118003201442,"Mallex Smith",13608,605480
2015,"Manny Machado","BAL",2015,713,0.285939968,0.098176718,0.155680224,0.358649789,0.502369668,0.861019457,0.2164297,0.297352342,0.23871907,0.91149425,0.07575758,0.41477273,91.36393609892788,0.3701553995417607,0.3443540518624442,"Manny Machado",11493,592518
2016,"Manny Machado","BAL",2016,696,0.29375,0.068965517,0.172413793,0.343390804,0.5328125,0.876203304,0.2390625,0.309426229,0.29490196,0.88348416,0.09333333,0.43238095,90.25540691361005,0.36611737807591754,0.3659332275390625,"Manny Machado",11493,592518
2017,"Manny Machado","BAL",2017,690,0.258730158,0.072463768,0.166666666,0.310144927,0.471428571,0.781573498,0.212698413,0.264765784,0.26842514,0.87401575,0.10496183,0.47519084,91.31492248062015,0.32751592729115936,0.3622990327722886,"Manny Machado",11493,592518
2018,"Manny Machado","- - -",2018,709,0.297468354,0.098730606,0.146685472,0.366713681,0.537974683,0.904688364,0.240506329,0.304435483,0.27049808,0.88282139,0.11257036,0.48405253,91.61970127814259,0.3765743402427254,0.3688956673341964,"Manny Machado",11493,592518
2019,"Manny Machado","SDP",2019,661,0.255536626,0.098335854,0.19364599,0.334341906,0.461669505,0.796011411,0.206132879,0.274418604,0.26056338,0.86540881,0.08008658,0.43722944,91.22857481060606,0.33495346418267685,0.3430966316385472,"Manny Machado",11493,592518
2020,"Manny Machado","SDP",2020,254,0.303571428,0.102362204,0.145669291,0.37007874,0.580357142,0.950435882,0.276785714,0.297142857,0.24109015,0.86956522,0.10994764,0.43455497,90.1700041118421,0.3914943823814392,0.38465798619281816,"Manny Machado",11493,592518
2021,"Manny Machado","SDP",2021,640,0.278368794,0.0984375,0.159375,0.346875,0.489361702,0.836236702,0.210992908,0.28988764,0.29220223,0.89358799,0.13319239,0.52219873,93.1201731687898,0.34968837026565797,0.3764497062549682,"Manny Machado",11493,592518
2022,"Manny Machado","SDP",2022,644,0.297577854,0.097826086,0.206521739,0.366459627,0.531141868,0.897601495,0.233564014,0.337349397,0.31079967,0.84299517,0.098434,0.48993289,91.50782997762863,0.38163479654946914,0.3381571724587811,"Manny Machado",11493,592518
2023,"Manny Machado","SDP",2023,601,0.257826887,0.083194675,0.181364392,0.319467554,0.462246777,0.781714331,0.20441989,0.268292682,0.27685185,0.85108959,0.10454545,0.45909091,90.97904505979498,0.33389812022447585,0.33281480667981816,"Manny Machado",11493,592518
2024,"Manny Machado","SDP",2024,643,0.274873524,0.069984447,0.192846034,0.32503888,0.472175379,0.797214259,0.197301855,0.301801801,0.28740876,0.86477644,0.10993658,0.48837209,92.5078706781915,0.3396645368923385,0.3378855066975271,"Manny Machado",11493,592518
2025,"Manny Machado","SDP",2025,678,0.274796747,0.081120943,0.193215339,0.334808259,0.460162601,0.79497086,0.185365854,0.307359307,0.28180354,0.84378212,0.12883436,0.51533742,92.90818315439672,0.3411556233814987,0.3658218270425102,"Manny Machado",11493,592518
2017,"Manny Piña","MIL",2017,359,0.278787878,0.055710306,0.22005571,0.326815642,0.424242424,0.751058066,0.145454546,0.33877551,0.28592593,0.86095238,0.03921569,0.29803922,87.14763779527559,0.3226842102724747,0.2994217259923839,"Manny Pina",2829,444489
2018,"Manny Piña","MIL",2018,337,0.251633986,0.06231454,0.183976261,0.306547619,0.395424836,0.701972455,0.14379085,0.284518828,0.28330523,0.89814815,0.05220884,0.26506024,84.92105263157895,0.3011292933343767,0.3020554737872388,"Manny Pina",2829,444489
2019,"Manny Piña","MIL",2019,179,0.227848101,0.089385474,0.279329608,0.312849162,0.411392405,0.724241567,0.183544304,0.284313725,0.25205479,0.81666667,0.08256881,0.33944954,88.51851851851852,0.30788258521744377,0.30625284129175645,"Manny Pina",2829,444489
2021,"Manny Piña","MIL",2021,208,0.188888888,0.10576923,0.182692307,0.29326923,0.438888888,0.732158118,0.25,0.161538461,0.25440806,0.89711934,0.1048951,0.32167832,86.50986190580986,0.31513402553705067,0.33069776452105976,"Manny Pina",2829,444489
2017,"Manuel Margot","SDP",2017,529,0.262833675,0.06616257,0.200378071,0.3125,0.408624229,0.721124229,0.145790554,0.309139784,0.23626374,0.86925287,0.02590674,0.28756477,85.2903506199732,0.30943672505743575,0.3009068461297785,"Manuel Margot",14712,622534
2018,"Manuel Margot","SDP",2018,519,0.245283018,0.061657032,0.16955684,0.291505791,0.383647798,0.675153589,0.13836478,0.280927835,0.23687424,0.86636637,0.03274559,0.36775819,89.43023255813954,0.2879644246184872,0.2947408626852168,"Manuel Margot",14712,622534
2019,"Manuel Margot","SDP",2019,441,0.233668341,0.0861678,0.199546485,0.303652968,0.386934673,0.690587641,0.153266332,0.27181208,0.21867612,0.85915493,0.03514377,0.34824281,87.72852202868853,0.2957992140433881,0.2755445840721306,"Manuel Margot",14712,622534
